pitcher,pitch_type,pitch_name,family,pitches,usage,whiff,putaway,velo,zone_pct,contact_pct,exit_velo
642546,SI,Sinker,Fastball,173,0.3680851063829787,0.0963855421686747,0.047619047619047616,96.95549132947977,0.5433526011560693,0.9036144578313253,86.77272727272727
642546,FF,4-Seam FB,Fastball,71,0.15106382978723404,0.125,0.13333333333333333,97.3112676056338,0.4788732394366197,0.875,86.57692307692308
642547,FF,4-Seam FB,Fastball,1321,0.5248311481922924,0.2169657422512235,0.19138755980861244,94.15185465556397,0.4958364875094625,0.7830342577487766,84.13829321663019
642547,CH,Changeup,Offspeed,575,0.2284465633690902,0.28719723183391005,0.24528301886792453,87.16539130434784,0.3234782608695652,0.71280276816609,77.25714285714285
642547,CU,Curveball,Breaking,329,0.13071116408422725,0.33540372670807456,0.29333333333333333,79.17993920972644,0.3768996960486322,0.6645962732919255,80.00631578947367
642547,ST,Sweeper,Breaking,146,0.058005562177195075,0.22972972972972974,0.18181818181818182,81.95479452054794,0.4315068493150685,0.7702702702702703,80.78703703703704
642547,SL,Slider,Breaking,118,0.046881207787048074,0.48717948717948717,0.45454545454545453,83.12711864406779,0.3050847457627119,0.5128205128205128,81.405
642701,SL,Slider,Breaking,299,0.3659730722154223,0.35135135135135137,0.27692307692307694,85.44983277591973,0.411371237458194,0.6486486486486487,82.30967741935483
642701,FF,4-Seam FB,Fastball,235,0.2876376988984088,0.18421052631578946,0.19148936170212766,94.03659574468084,0.5063829787234042,0.8157894736842105,82.24186046511628
642701,CH,Changeup,Offspeed,122,0.14932680538555693,0.2711864406779661,0.125,87.97540983606558,0.3360655737704918,0.728813559322034,79.09736842105262
642701,SI,Sinker,Fastball,100,0.12239902080783353,0.125,0.09090909090909091,93.90600000000002,0.54,0.875,86.3076923076923
642701,FC,Cutter,Fastball,61,0.07466340269277846,0.27586206896551724,0.2,90.45081967213116,0.47540983606557374,0.7241379310344828,81.05000000000001
642759,FF,4-Seam FB,Fastball,50,0.5813953488372093,0.16,0.0,96.336,0.56,0.84,82.6421052631579
642759,CH,Changeup,Offspeed,36,0.4186046511627907,0.6666666666666666,0.42857142857142855,86.50833333333334,0.2222222222222222,0.33333333333333337,74.075
643377,ST,Sweeper,Breaking,355,0.25284900284900286,0.3673469387755102,0.4,87.7143661971831,0.4507042253521127,0.6326530612244898,80.1314606741573
643377,CH,Changeup,Offspeed,328,0.2336182336182336,0.413265306122449,0.44,90.99207317073171,0.34146341463414637,0.5867346938775511,80.94607843137256
643377,SI,Sinker,Fastball,291,0.20726495726495728,0.1310344827586207,0.08333333333333333,95.45257731958762,0.6151202749140894,0.8689655172413793,80.74285714285716
643377,FF,4-Seam FB,Fastball,250,0.17806267806267806,0.2755905511811024,0.25925925925925924,96.0452,0.432,0.7244094488188977,85.32560975609756
643377,CU,Curveball,Breaking,130,0.09259259259259259,0.4782608695652174,0.5,84.97384615384615,0.3384615384615385,0.5217391304347826,83.4047619047619
643377,FC,Cutter,Fastball,50,0.03561253561253561,0.125,0.0,92.80000000000001,0.54,0.875,84.085
643410,FS,Splitter,Offspeed,190,0.3150912106135987,0.44642857142857145,0.4507042253521127,84.3036842105263,0.30526315789473685,0.5535714285714286,80.65862068965518
643410,SI,Sinker,Fastball,164,0.27197346600331673,0.1111111111111111,0.0,92.15975609756099,0.5914634146341463,0.8888888888888888,80.06984126984126
643410,CU,Curveball,Breaking,116,0.19237147595356552,0.3541666666666667,0.23076923076923078,73.9206896551724,0.45689655172413796,0.6458333333333333,83.46428571428574
643410,FF,4-Seam FB,Fastball,74,0.12271973466003316,0.09375,0.058823529411764705,92.2527027027027,0.47297297297297297,0.90625,89.24642857142858
643410,FC,Cutter,Fastball,54,0.08955223880597014,0.29411764705882354,0.3333333333333333,89.6,0.5370370370370371,0.7058823529411764,84.57272727272728
643511,SI,Sinker,Fastball,674,0.7685290763968073,0.12285714285714286,0.10434782608695652,83.25430267062315,0.6023738872403561,0.8771428571428571,79.58116438356164
643511,SL,Slider,Breaking,203,0.2314709236031927,0.23404255319148937,0.19642857142857142,73.54384236453203,0.43842364532019706,0.7659574468085106,74.84782608695652
645261,SI,Sinker,Fastball,789,0.2698358413132695,0.1141439205955335,0.12413793103448276,97.22839036755389,0.6032953105196451,0.8858560794044665,83.99327217125382
645261,CH,Changeup,Offspeed,586,0.20041039671682626,0.28353658536585363,0.2845528455284553,90.82713310580205,0.34982935153583616,0.7164634146341464,82.3298578199052
645261,FF,4-Seam FB,Fastball,558,0.1908344733242134,0.20284697508896798,0.19469026548672566,97.37849462365591,0.568100358422939,0.797153024911032,86.18472222222223
645261,FC,Cutter,Fastball,427,0.1460328317373461,0.23557692307692307,0.2711864406779661,89.92341920374707,0.5761124121779859,0.7644230769230769,81.77605633802817
645261,ST,Sweeper,Breaking,252,0.08618331053351573,0.27350427350427353,0.2692307692307692,84.225,0.4365079365079365,0.7264957264957265,79.4125
645261,SL,Slider,Breaking,212,0.07250341997264022,0.3,0.2553191489361702,84.92122641509435,0.46226415094339623,0.7,81.17031250000001
645261,CU,Curveball,Breaking,100,0.03419972640218878,0.15384615384615385,0.0,83.1,0.43,0.8461538461538461,79.58749999999999
646241,FF,4-Seam FB,Fastball,289,0.41522988505747127,0.26811594202898553,0.2692307692307692,94.14463667820068,0.5467128027681661,0.7318840579710144,83.305
646241,CH,Changeup,Offspeed,153,0.21982758620689655,0.3194444444444444,0.35714285714285715,87.62483660130718,0.35294117647058826,0.6805555555555556,81.74791666666667
646241,FC,Cutter,Fastball,113,0.16235632183908047,0.3220338983050847,0.34782608695652173,85.47345132743362,0.48672566371681414,0.6779661016949152,85.44117647058823
646241,SI,Sinker,Fastball,98,0.14080459770114942,0.058823529411764705,0.16666666666666666,94.11530612244897,0.6836734693877551,0.9411764705882353,83.99111111111112
646241,SL,Slider,Breaking,43,0.0617816091954023,0.16666666666666666,0.0,80.06279069767442,0.4186046511627907,0.8333333333333334,88.75
647315,SI,Sinker,Fastball,106,0.5988700564971752,0.10416666666666667,0.08333333333333333,96.32358490566038,0.5471698113207547,0.8958333333333334,88.83235294117647
647315,SL,Slider,Breaking,49,0.2768361581920904,0.23529411764705882,0.2,86.38163265306122,0.40816326530612246,0.7647058823529411,87.10769230769232
647336,SV,Slurve,Breaking,542,0.32261904761904764,0.3654618473895582,0.34507042253521125,80.61125461254613,0.43911439114391143,0.6345381526104418,80.29671052631579
647336,FF,4-Seam FB,Fastball,532,0.31666666666666665,0.16058394160583941,0.1834862385321101,93.57255639097745,0.5206766917293233,0.8394160583941606,81.61954545454545
647336,FC,Cutter,Fastball,204,0.12142857142857143,0.19230769230769232,0.35294117647058826,89.00245098039215,0.4411764705882353,0.8076923076923077,81.81538461538462
647336,CH,Changeup,Offspeed,202,0.12023809523809524,0.1958762886597938,0.20833333333333334,85.85891089108911,0.3910891089108911,0.8041237113402062,82.04133333333334
647336,SI,Sinker,Fastball,187,0.1113095238095238,0.14,0.058823529411764705,93.32566844919786,0.6417112299465241,0.86,85.05555555555556
650556,SL,Slider,Breaking,448,0.45528455284552843,0.3825136612021858,0.3333333333333333,86.45200892857143,0.42410714285714285,0.6174863387978142,80.80891089108911
650556,FF,4-Seam FB,Fastball,439,0.44613821138211385,0.26436781609195403,0.38333333333333336,95.54920273348519,0.4123006833712984,0.735632183908046,83.2702479338843
650556,FC,Cutter,Fastball,93,0.09451219512195122,0.43478260869565216,0.375,92.87634408602152,0.46236559139784944,0.5652173913043479,77.41428571428571
650633,SI,Sinker,Fastball,747,0.28741823778376296,0.1607717041800643,0.18269230769230768,93.07991967871486,0.5528781793842035,0.8392282958199357,83.27264957264957
650633,CH,Changeup,Offspeed,704,0.27087341285109656,0.27791563275434245,0.2608695652173913,86.39531249999999,0.42045454545454547,0.7220843672456576,79.28074074074074
650633,ST,Sweeper,Breaking,516,0.1985378991919969,0.2694063926940639,0.21333333333333335,82.02499999999999,0.46511627906976744,0.730593607305936,80.40068027210886
650633,FF,4-Seam FB,Fastball,503,0.19353597537514428,0.2838427947598253,0.2631578947368421,94.13359840954274,0.44930417495029823,0.7161572052401747,81.22837837837838
650633,SL,Slider,Breaking,129,0.04963447479799923,0.22,0.18181818181818182,85.0046511627907,0.4496124031007752,0.78,81.58823529411765
650644,FC,Cutter,Fastball,633,0.36358414704192993,0.2571428571428571,0.23,87.88372827804108,0.5450236966824644,0.7428571428571429,81.1832558139535
650644,CU,Curveball,Breaking,435,0.2498564043653073,0.24861878453038674,0.2247191011235955,77.22735632183908,0.4804597701149425,0.7513812154696132,79.9703125
650644,SI,Sinker,Fastball,292,0.16771970132107983,0.15748031496062992,0.18604651162790697,91.44486301369864,0.5102739726027398,0.8425196850393701,85.11747572815534
650644,FF,4-Seam FB,Fastball,211,0.12119471568064331,0.14545454545454545,0.14285714285714285,91.52180094786729,0.4786729857819905,0.8545454545454545,86.98901098901099
650644,FS,Splitter,Offspeed,109,0.06260769672601953,0.19607843137254902,0.1875,84.4935779816514,0.3394495412844037,0.803921568627451,84.29268292682927
650644,SL,Slider,Breaking,61,0.0350373348650201,0.23333333333333334,0.25,82.62459016393443,0.4098360655737705,0.7666666666666666,86.91818181818182
650911,SI,Sinker,Fastball,1144,0.43465045592705165,0.12290502793296089,0.10218978102189781,95.06407342657343,0.6031468531468531,0.8770949720670391,86.69370629370631
650911,CH,Changeup,Offspeed,985,0.3742401215805471,0.4703703703703704,0.4419642857142857,87.02020304568528,0.32284263959390863,0.5296296296296297,78.73153846153848
650911,SL,Slider,Breaking,503,0.1911094224924012,0.4489795918367347,0.4065934065934066,86.26660039761431,0.44532803180914515,0.5510204081632653,83.49126984126984
650960,FC,Cutter,Fastball,119,0.3352112676056338,0.24615384615384617,0.125,89.63865546218487,0.5294117647058824,0.7538461538461538,79.52558139534884
650960,ST,Sweeper,Breaking,95,0.2676056338028169,0.3333333333333333,0.3333333333333333,81.39684210526315,0.35789473684210527,0.6666666666666667,72.65555555555555
650960,FF,4-Seam FB,Fastball,51,0.14366197183098592,0.18181818181818182,0.18181818181818182,94.81568627450979,0.49019607843137253,0.8181818181818181,77.31176470588235
650960,SI,Sinker,Fastball,49,0.13802816901408452,0.21428571428571427,0.16666666666666666,93.25714285714287,0.6326530612244898,0.7857142857142857,82.86190476190475
650960,CH,Changeup,Offspeed,40,0.11267605633802817,0.15384615384615385,0.07142857142857142,88.26000000000002,0.425,0.8461538461538461,74.995
656212,FF,4-Seam FB,Fastball,67,0.3333333333333333,0.07692307692307693,0.3333333333333333,89.34477611940298,0.43283582089552236,0.9230769230769231,86.9
656212,SI,Sinker,Fastball,43,0.21393034825870647,0.047619047619047616,0.0,89.18139534883721,0.5813953488372093,0.9523809523809523,92.865
656212,SL,Slider,Breaking,42,0.208955223880597,0.35294117647058826,0.2857142857142857,83.57142857142857,0.3333333333333333,0.6470588235294117,90.05555555555556
656212,CH,Changeup,Offspeed,36,0.1791044776119403,0.2222222222222222,0.3333333333333333,82.35277777777777,0.3333333333333333,0.7777777777777778,80.96153846153847
656222,FF,4-Seam FB,Fastball,224,0.5067873303167421,0.14035087719298245,0.2,93.37589285714286,0.5758928571428571,0.8596491228070176,83.91290322580646
656222,CH,Changeup,Offspeed,174,0.3936651583710407,0.35365853658536583,0.29411764705882354,87.88333333333333,0.4482758620689655,0.6463414634146342,85.31458333333333
656222,FC,Cutter,Fastball,44,0.09954751131221719,0.23076923076923078,0.5,81.82954545454545,0.4772727272727273,0.7692307692307692,93.83333333333333
656234,ST,Sweeper,Breaking,277,0.38472222222222224,0.3557692307692308,0.28888888888888886,84.24404332129963,0.51985559566787,0.6442307692307692,80.59843749999999
656234,SI,Sinker,Fastball,232,0.32222222222222224,0.2,0.125,94.65172413793103,0.5431034482758621,0.8,86.77272727272727
656234,FF,4-Seam FB,Fastball,121,0.16805555555555557,0.30158730158730157,0.3225806451612903,93.48016528925622,0.4462809917355372,0.6984126984126984,79.56666666666668
656234,CU,Curveball,Breaking,84,0.11666666666666667,0.23529411764705882,0.2222222222222222,80.95952380952382,0.4642857142857143,0.7647058823529411,82.392
656240,FC,Cutter,Fastball,103,0.29261363636363635,0.3333333333333333,0.25,89.12718446601941,0.44660194174757284,0.6666666666666667,82.53999999999999
656240,FF,4-Seam FB,Fastball,94,0.26704545454545453,0.12195121951219512,0.17391304347826086,95.46702127659574,0.48936170212765956,0.8780487804878049,87.76363636363637
656240,SL,Slider,Breaking,87,0.2471590909090909,0.2641509433962264,0.14814814814814814,84.61149425287356,0.3448275862068966,0.7358490566037736,80.73142857142857
656240,SI,Sinker,Fastball,37,0.10511363636363637,0.10526315789473684,0.0,94.54864864864865,0.40540540540540543,0.8947368421052632,79.78571428571429
656240,FS,Splitter,Offspeed,31,0.08806818181818182,0.07692307692307693,0.14285714285714285,86.62580645161289,0.25806451612903225,0.9230769230769231,84.87272727272729
656271,FF,4-Seam FB,Fastball,463,0.4057843996494303,0.2619047619047619,0.25,96.12397408207342,0.4838012958963283,0.7380952380952381,84.78321678321679
656271,SL,Slider,Breaking,322,0.2822085889570552,0.3779527559055118,0.3333333333333333,86.44285714285714,0.45652173913043476,0.6220472440944882,82.1056338028169
656271,CH,Changeup,Offspeed,197,0.1726555652936021,0.3,0.20588235294117646,87.52893401015227,0.40609137055837563,0.7,80.878125
656271,SI,Sinker,Fastball,159,0.13935144609991235,0.13333333333333333,0.11764705882352941,93.46037735849058,0.5534591194968553,0.8666666666666667,80.99107142857143
656288,FF,4-Seam FB,Fastball,333,0.24575645756457565,0.19014084507042253,0.18518518518518517,94.49549549549549,0.4774774774774775,0.8098591549295775,85.4348623853211
656288,CH,Changeup,Offspeed,327,0.24132841328413285,0.25,0.2711864406779661,90.18868501529053,0.43425076452599387,0.75,85.29304347826087
656288,SL,Slider,Breaking,324,0.23911439114391145,0.38461538461538464,0.4230769230769231,87.78055555555557,0.44135802469135804,0.6153846153846154,85.21066666666667
656288,SI,Sinker,Fastball,132,0.0974169741697417,0.05454545454545454,0.0,93.72727272727273,0.5303030303030303,0.9454545454545454,84.36078431372549
656288,KC,Knuckle-Curve,Breaking,111,0.08191881918819188,0.3333333333333333,0.32,81.93423423423422,0.36036036036036034,0.6666666666666667,76.16206896551725
656288,FC,Cutter,Fastball,84,0.06199261992619926,0.24242424242424243,0.0,90.16666666666667,0.4880952380952381,0.7575757575757576,86.02727272727273
656288,ST,Sweeper,Breaking,44,0.03247232472324723,0.3,0.42857142857142855,86.26590909090909,0.3409090909090909,0.7,69.00000000000001
656302,FF,4-Seam FB,Fastball,957,0.3634637295860235,0.27253218884120173,0.3128205128205128,97.08756530825495,0.46917450365726227,0.7274678111587982,81.69366666666666
656302,SL,Slider,Breaking,779,0.2958602354728447,0.43896713615023475,0.40555555555555556,88.87792041078305,0.3889602053915276,0.5610328638497653,78.83181818181818
656302,CH,Changeup,Offspeed,313,0.11887580706418534,0.5083333333333333,0.4782608695652174,81.99073482428115,0.40894568690095845,0.4916666666666667,76.57222222222224
656302,KC,Knuckle-Curve,Breaking,258,0.09798708697303456,0.2786885245901639,0.375,81.93255813953488,0.375968992248062,0.7213114754098361,83.7625
656302,SI,Sinker,Fastball,219,0.08317508545385492,0.14705882352941177,0.12,95.97123287671232,0.4977168949771689,0.8529411764705882,80.90853658536585
