batter,pitch_type,pitch_name,family,pitches,whiff,contact,slg,xwoba,exit_velo,zone_pct,pa,ba,obp,iso,bb_pct,k_pct,swstr_pct,hr
514888,ST,Sweeper,Breaking,187,0.32967032967032966,0.6703296703296704,0.42,0.19928677777777778,76.27966101694915,0.3850267379679144,51,0.28,0.29411764705882354,0.13999999999999996,0.0196078431372549,0.27450980392156865,0.16042780748663102,2
514888,CH,Changeup,Offspeed,128,0.24489795918367346,0.7551020408163265,0.18518518518518517,0.1897075,80.35151515151514,0.3671875,29,0.14814814814814814,0.20689655172413793,0.037037037037037035,0.06896551724137931,0.3103448275862069,0.09375,0
514888,FC,Cutter,Fastball,125,0.15,0.85,0.4838709677419355,0.41214287878787875,79.58695652173913,0.456,34,0.25806451612903225,0.3235294117647059,0.22580645161290325,0.08823529411764706,0.08823529411764706,0.072,2
514888,CU,Curveball,Breaking,79,0.25,0.75,0.38461538461538464,0.2635547857142857,71.836,0.35443037974683544,14,0.3076923076923077,0.35714285714285715,0.07692307692307693,0.0,0.21428571428571427,0.11392405063291139,0
514888,FS,Splitter,Offspeed,43,0.3333333333333333,0.6666666666666667,0.2,0.22210000000000002,75.53125,0.2558139534883721,10,0.2,0.2,0.0,0.0,0.4,0.18604651162790697,0
514888,KC,Knuckle-Curve,Breaking,28,0.25,0.75,0.0,0.017333333333333333,71.1,0.2857142857142857,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.10714285714285714,0
516782,FF,4-Seam FB,Fastball,208,0.24545454545454545,0.7545454545454545,0.28888888888888886,0.29017462,78.15949367088608,0.5480769230769231,57,0.26666666666666666,0.40350877192982454,0.0222222222222222,0.14035087719298245,0.19298245614035087,0.12980769230769232,0
516782,CH,Changeup,Offspeed,97,0.36538461538461536,0.6346153846153846,0.28,0.25030434782608696,80.85312499999999,0.3917525773195876,25,0.24,0.24,0.040000000000000036,0.0,0.28,0.1958762886597938,0
516782,SI,Sinker,Fastball,87,0.1,0.9,0.6470588235294118,0.4805238235294118,83.62121212121212,0.5632183908045977,18,0.4117647058823529,0.4444444444444444,0.23529411764705888,0.05555555555555555,0.1111111111111111,0.04597701149425287,1
516782,ST,Sweeper,Breaking,54,0.35714285714285715,0.6428571428571428,0.35714285714285715,0.2539166666666667,75.68823529411765,0.37037037037037035,14,0.2857142857142857,0.2857142857142857,0.07142857142857145,0.0,0.2857142857142857,0.18518518518518517,0
516782,FC,Cutter,Fastball,52,0.3181818181818182,0.6818181818181819,0.125,0.3304285714285714,86.0,0.46153846153846156,8,0.125,0.125,0.0,0.0,0.375,0.1346153846153846,0
516782,SL,Slider,Breaking,52,0.3125,0.6875,0.3,0.22475,84.74000000000001,0.5576923076923077,20,0.2,0.2,0.09999999999999998,0.0,0.35,0.19230769230769232,0
516782,CU,Curveball,Breaking,47,0.34615384615384615,0.6538461538461539,0.23076923076923078,0.2481114666666667,80.71333333333334,0.5531914893617021,16,0.23076923076923078,0.3125,0.0,0.0625,0.25,0.19148936170212766,0
518595,FF,4-Seam FB,Fastball,63,0.20689655172413793,0.7931034482758621,0.3125,0.3166603333333333,82.12380952380953,0.49206349206349204,18,0.125,0.2222222222222222,0.1875,0.1111111111111111,0.3888888888888889,0.09523809523809523,1
