batter,family,pitches,whiff,contact,slg,xwoba,exit_velo,zone_pct
605137,Offspeed,518,0.27459016393442626,0.7254098360655737,0.33620689655172414,0.2844315666666667,79.66706586826348,0.3552123552123552
605141,Breaking,438,0.24390243902439024,0.7560975609756098,0.4044943820224719,0.2879569042553191,81.05677966101696,0.5045662100456622
605141,Fastball,895,0.056555269922879174,0.9434447300771208,0.43388429752066116,0.3473163373015873,85.9368715083799,0.5497206703910614
605141,Offspeed,176,0.21428571428571427,0.7857142857142857,0.2978723404255319,0.2828651739130435,82.47343749999999,0.4375
605170,Breaking,340,0.35537190082644626,0.6446280991735538,0.4642857142857143,0.33156887692307696,83.8044776119403,0.43529411764705883
605170,Fastball,769,0.11695906432748537,0.8830409356725146,0.33507853403141363,0.33459614150943395,84.97162629757786,0.5552665799739922
605170,Offspeed,237,0.3786407766990291,0.6213592233009708,0.23214285714285715,0.2421381525423729,80.96935483870965,0.37130801687763715
605244,Fastball,56,0.22580645161290322,0.7741935483870968,0.23529411764705882,0.2030909090909091,83.33913043478262,0.6071428571428571
606115,Breaking,80,0.16666666666666666,0.8333333333333334,0.2222222222222222,0.14057142857142857,75.73461538461538,0.425
606115,Fastball,117,0.22058823529411764,0.7794117647058824,0.5,0.3122427857142857,83.01568627450983,0.5299145299145299
606192,Breaking,404,0.42196531791907516,0.5780346820809248,0.36082474226804123,0.23506815151515154,80.42842105263159,0.40594059405940597
606192,Fastball,925,0.25225225225225223,0.7477477477477478,0.4729064039408867,0.35521021698113203,85.4223974763407,0.5156756756756756
606192,Offspeed,237,0.4491525423728814,0.5508474576271186,0.32075471698113206,0.2788133035714286,79.82931034482759,0.3881856540084388
606466,Breaking,524,0.26459143968871596,0.7354085603112841,0.44881889763779526,0.35062763768115945,86.39090909090909,0.4770992366412214
606466,Fastball,893,0.11136890951276102,0.888631090487239,0.5276595744680851,0.39301711507936504,85.37894736842107,0.5363941769316909
606466,Offspeed,493,0.3276595744680851,0.672340425531915,0.26956521739130435,0.2649770894308943,83.56462585034014,0.3367139959432049
606992,Breaking,119,0.5454545454545454,0.4545454545454546,0.06451612903225806,0.13376666666666667,82.9090909090909,0.42857142857142855
606992,Fastball,180,0.25842696629213485,0.7415730337078652,0.7105263157894737,0.38959876744186045,79.36065573770492,0.5055555555555555
607043,Breaking,640,0.2572347266881029,0.7427652733118971,0.45714285714285713,0.38714751677852344,84.31872146118722,0.4515625
607043,Fastball,1264,0.19248826291079812,0.8075117370892019,0.40217391304347827,0.35119619407894737,84.49056603773585,0.5664556962025317
607043,Offspeed,260,0.2463768115942029,0.7536231884057971,0.3875,0.32541789743589744,85.72365591397849,0.4269230769230769
607208,Breaking,813,0.3525,0.6475,0.32663316582914576,0.24098994634146342,80.32372881355933,0.43050430504305043
607208,Fastball,1138,0.19316239316239317,0.8068376068376069,0.4259927797833935,0.3378725067567568,85.38340807174887,0.5369068541300527
607208,Offspeed,253,0.37593984962406013,0.6240601503759399,0.3333333333333333,0.2612024920634921,79.64864864864865,0.3201581027667984
608070,Breaking,481,0.1784037558685446,0.8215962441314554,0.31313131313131315,0.3362599661016949,84.04591194968553,0.4553014553014553
608070,Fastball,913,0.13539192399049882,0.8646080760095012,0.4696132596685083,0.35815105583756346,85.12247838616715,0.5016429353778752
